fname,lname,week,yr,actual,predicted
 Steve, Smith,13,2016,5,6.927476400000001
 Ted, Ginn,13,2016,14,6.88432
 Ty, Montgomery,13,2016,5,2.6778858
 TY, Hilton,13,2016,14,9.47845
 Tyler, Boyd,13,2016,6,7.043899499999999
 Tyler, Lockett,13,2016,19,4.0684695
 Tyreek, Hill,13,2016,6,4.286969
 Will, Fuller,13,2016,5,6.9938474
 Willie, Snead,13,2016,3,8.792278999999999
 Adam, Thielen,14,2016,10,7.608312
 Amari, Cooper,14,2016,2,8.775618
 Anquan, Boldin,14,2016,10,8.73853
 Antonio, Brown,14,2016,7,9.985146
 Brandon, LaFell,14,2016,2,11.213844
 Brandon, Marshall,14,2016,3,12.349658
 Breshad, Perriman,14,2016,5,6.763146000000001
 Cameron, Meredith,14,2016,13,7.363246000000001
 Chris, Hogan,14,2016,18,4.317204
 Cole, Beasley,14,2016,4,6.2638445
 Daniel, Brown,14,2016,4,7.514296000000001
 Darren, Waller,14,2016,6,5.296575
 Davante, Adams,14,2016,16,10.648728
 DeAndre, Hopkins,14,2016,3,10.7869215
 Demaryius, Thomas,14,2016,12,8.108242
 Deonte, Thompson,14,2016,2,9.17715
 DeSean, Jackson,14,2016,16,10.330888
 Devin, Funchess,14,2016,9,7.2848735
 Dontrelle, Inman,14,2016,13,7.3814383
 Doug, Baldwin,14,2016,4,10.857446000000001
 Eli, Rogers,14,2016,2,5.287186
 Emmanuel, Sanders,14,2016,16,10.837871
 Golden, Tate,14,2016,5,7.5583350000000005
 Jamison, Crowder,14,2016,3,6.648154700000001
 Jarvis, Landry,14,2016,9,8.93389
 Jeff, Janis,14,2016,7,5.6510324
 Jeremy, Kerley,14,2016,5,6.190540299999999
 JJ, Nelson,14,2016,17,4.5883064000000005
 Jordy, Nelson,14,2016,16,11.529200999999999
 Josh, Bellamy,14,2016,4,7.702028
 Julian, Edelman,14,2016,7,10.351664
 Justin, Hardy,14,2016,6,5.228170400000001
 Kenny, Britt,14,2016,8,7.584555
 Kenny, Stills,14,2016,15,4.9914937
 Malcolm, Mitchell,14,2016,10,6.179175
 Marqise, Lee,14,2016,11,6.256501
 Michael, Crabtree,14,2016,2,6.3717628
 Mike, Evans,14,2016,4,18.719279999999998
 Mike, Wallace,14,2016,5,4.8342279999999995
 Odell, Beckham,14,2016,15,10.690766
 Pierre, Garcon,14,2016,11,4.691631299999999
 Quincy, Enunwa,14,2016,2,5.871152400000001
 Randall, Cobb,14,2016,3,13.646287
 Robby, Anderson,14,2016,10,6.369904
 Sammy, Watkins,14,2016,11,10.123747999999999
 Sterling, Shepard,14,2016,3,1.0583998
 Steve, Smith,14,2016,5,5.994031
 Taylor, Gabriel,14,2016,14,9.373731
 Ted, Ginn,14,2016,2,7.787379
 Terrance, Williams,14,2016,13,5.9305334
 Ty, Montgomery,14,2016,14,6.0858254
 TY, Hilton,14,2016,17,8.280467
 Tyler, Lockett,14,2016,5,8.686246
 Tyler, Boyd,14,2016,8,6.781748299999999
 Tyreek, Hill,14,2016,11,14.870782
 Tyrell, Williams,14,2016,6,7.0904174
 Will, Fuller,14,2016,2,6.807283999999999
 Willie, Snead,14,2016,8,9.636247000000001
 Aldrick, Robinson,15,2016,11,7.18992
 Amari, Cooper,15,2016,2,11.161239
 Antonio, Brown,15,2016,5,11.426663000000001
 Brandin, Cooks,15,2016,30,6.189769
 Brandon, LaFell,15,2016,9,6.457924
 Brian, Quick,15,2016,4,3.0679379
 Bryan, Walters,15,2016,2,6.253878
 Cameron, Meredith,15,2016,10,8.405006
 Charles, Johnson,15,2016,5,7.099589999999999
 Chris, Harper,15,2016,2,4.708381
 Cobi, Hamilton,15,2016,2,5.924296400000001
 Cole, Beasley,15,2016,4,5.2421120000000005
 Cordarrelle, Patterson,15,2016,4,6.6291046
 Davante, Adams,15,2016,2,7.219714
 DeAndre, Hopkins,15,2016,8,12.487744000000001
 Demaryius, Thomas,15,2016,9,8.627559
 Deonte, Thompson,15,2016,11,5.79439
 DeSean, Jackson,15,2016,11,9.337368
 Dez, Bryant,15,2016,8,11.17782
 Dontrelle, Inman,15,2016,6,7.3841224
 Doug, Baldwin,15,2016,9,10.879464
 Eli, Rogers,15,2016,13,5.8598037000000005
 Emmanuel, Sanders,15,2016,4,8.508735
 Golden, Tate,15,2016,12,7.181482300000001
 Jarvis, Landry,15,2016,16,8.161864
 Jeremy, Kerley,15,2016,2,6.3699303
 JJ, Nelson,15,2016,9,6.036872
 Jordy, Nelson,15,2016,12,17.560295
 Josh, Bellamy,15,2016,7,6.592784
 Julian, Edelman,15,2016,7,7.5308614
 Kamar, Aiken,15,2016,7,7.2616735
 Kelvin, Benjamin,15,2016,2,8.885572999999999
 Kenny, Britt,15,2016,5,11.071533
 Kenny, Stills,15,2016,11,9.335757000000001
 Larry, Fitzgerald,15,2016,4,11.44435
 Michael, Crabtree,15,2016,12,7.388971000000001
 Mike, Evans,15,2016,5,11.905114
 Mike, Wallace,15,2016,6,5.0542736
 Odell, Beckham,15,2016,12,15.469501000000001
 Pharoh, Cooper,15,2016,2,4.9549937
 Phillip, Dorsett,15,2016,11,4.258076
 Philly, Brown,15,2016,4,4.4650636
 Pierre, Garcon,15,2016,7,6.108982599999999
 Quincy, Enunwa,15,2016,6,6.180704599999999
 Robby, Anderson,15,2016,14,7.1302304
 Seth, Roberts,15,2016,2,3.9754047
 Sterling, Shepard,15,2016,11,8.237618
 Steve, Smith,15,2016,10,8.084629
 Taylor, Gabriel,15,2016,12,7.327408999999999
 Ted, Ginn,15,2016,12,5.0909314000000006
 Terrance, Williams,15,2016,3,6.323861
 Travis, Benjamin,15,2016,11,8.334877
 TY, Hilton,15,2016,4,7.579227400000001
 Ty, Montgomery,15,2016,28,10.674127
 Tyler, Lockett,15,2016,19,1.36455
 Tyreek, Hill,15,2016,12,4.947541
 Tyrell, Williams,15,2016,2,8.817288000000001
 Will, Fuller,15,2016,4,6.809238000000001
 Willie, Snead,15,2016,7,8.084613000000001
 Allen, Robinson,16,2016,14,11.712703
 Amari, Cooper,16,2016,7,9.879374499999999
 Andrew, Hawkins,16,2016,2,5.1130233
 Anquan, Boldin,16,2016,3,7.7225660000000005
 Antonio, Brown,16,2016,15,15.449853
 Brandin, Cooks,16,2016,9,8.7785
 Brandon, Marshall,16,2016,2,11.190026
 Brandon, LaFell,16,2016,19,8.008682
 Brittan, Golden,16,2016,2,6.1823606
 Bryan, Walters,16,2016,4,7.418026400000001
 Cameron, Meredith,16,2016,19,8.9250345
 Charone, Peake,16,2016,2,4.279077
 Chris, Hogan,16,2016,2,7.3425784
 Cole, Beasley,16,2016,2,4.77618
 Davante, Adams,16,2016,10,10.036338
 DeAndre, Hopkins,16,2016,4,10.857047
 Demaryius, Thomas,16,2016,2,7.681731
 Deonte, Thompson,16,2016,9,9.535364
 DeSean, Jackson,16,2016,11,11.74605
 DeVante, Parker,16,2016,14,4.827854599999999
 Dez, Bryant,16,2016,25,11.609149
 Dontrelle, Inman,16,2016,4,10.483125
 Doug, Baldwin,16,2016,23,9.744614
 Eli, Rogers,16,2016,8,5.7019897
 Emmanuel, Sanders,16,2016,2,10.922630999999999
 Golden, Tate,16,2016,5,4.581046
 Jarvis, Landry,16,2016,2,5.8373227
 Jeremy, Kerley,16,2016,6,5.534643
 JJ, Nelson,16,2016,19,1.2027843999999999
 Jordan, Taylor,16,2016,2,6.042587
 Jordy, Nelson,16,2016,27,12.368194
 Julian, Edelman,16,2016,8,9.22526
 Kelvin, Benjamin,16,2016,12,6.530738400000001
 Kenny, Stills,16,2016,9,5.472231400000001
 Larry, Fitzgerald,16,2016,3,8.2474
 Malcolm, Mitchell,16,2016,2,8.086472
 Michael, Crabtree,16,2016,9,5.602614
 Mike, Wallace,16,2016,2,9.064973
 Mike, Evans,16,2016,15,12.130249000000001
 Nelson, Agholor,16,2016,10,5.223901000000001
 Odell, Beckham,16,2016,15,8.0376215
 Pierre, Garcon,16,2016,9,7.791486999999999
 Quincy, Enunwa,16,2016,4,6.2843323
 Rishard, Matthews,16,2016,9,7.629722
 Robert, Woods,16,2016,4,5.282076
 Rod, Streater,16,2016,12,4.603041
 Russell, Shepard,16,2016,6,6.736035
 Sammy, Watkins,16,2016,21,11.163250999999999
 Seth, Devalve,16,2016,2,4.214232
 Stefon, Diggs,16,2016,8,5.313496
 Sterling, Shepard,16,2016,12,5.061401
 Steve, Smith,16,2016,15,8.005941
 Tavon, Austin,16,2016,9,8.1154585
 Ted, Ginn,16,2016,2,5.385926
 Terrance, Williams,16,2016,6,10.998847
 Terrelle, Pryor,16,2016,3,4.494902
 Travis, Benjamin,16,2016,7,5.799283
 Ty, Montgomery,16,2016,3,14.558983
 TY, Hilton,16,2016,12,11.562116
 Tyler, Boyd,16,2016,2,8.072992
 Tyler, Lockett,16,2016,3,3.3534636
 Tyreek, Hill,16,2016,15,8.384603
 Tyrell, Williams,16,2016,12,6.4956775
 Victor, Cruz,16,2016,8,5.954411
 Will, Fuller,16,2016,3,5.911879
 Willie, Snead,16,2016,2,9.765654
 Adam, Humphries,17,2016,9,4.318573000000001
 Aldrick, Robinson,17,2016,3,7.277433
 Allen, Robinson,17,2016,8,14.976447
 Amari, Cooper,17,2016,9,7.6162033
 Anquan, Boldin,17,2016,11,6.9518523000000005
 Brandon, LaFell,17,2016,6,7.455104400000001
 Bryan, Walters,17,2016,8,8.009045
 Cameron, Meredith,17,2016,12,6.412553
 Charone, Peake,17,2016,2,5.97733
 Chris, Harper,17,2016,2,4.6066413
 Chris, Hogan,17,2016,2,4.8277906999999995
 Chris, Conley,17,2016,5,5.050685400000001
 Cobi, Hamilton,17,2016,11,4.922201599999999
 Cole, Beasley,17,2016,4,5.4014926
 Cordarrelle, Patterson,17,2016,3,4.7329593
 Corey, Coleman,17,2016,4,5.548411
 Davante, Adams,17,2016,17,7.3503466
 DeAndre, Hopkins,17,2016,12,11.453915
 Demaryius, Thomas,17,2016,4,12.425842999999999
 DeSean, Jackson,17,2016,3,10.070267
 DeVante, Parker,17,2016,4,6.740586
 Dontrelle, Inman,17,2016,5,5.9136724
 Doug, Baldwin,17,2016,4,12.821491
 Eli, Rogers,17,2016,6,8.500794
 Geronimo, Allison,17,2016,15,7.077027
 Golden, Tate,17,2016,13,10.452392
 Jarvis, Landry,17,2016,13,9.167491
 Jeremy, Maclin,17,2016,5,10.268567
 Jeremy, Kerley,17,2016,6,7.3955946
 JJ, Nelson,17,2016,7,6.1881413
 John, Brown,17,2016,2,11.086591
 Jordan, Taylor,17,2016,4,5.580975
 Jordy, Nelson,17,2016,6,15.183086
 Julian, Edelman,17,2016,23,5.8435254
 Kelvin, Benjamin,17,2016,15,6.1040273
 Kenny, Stills,17,2016,10,3.7299607000000004
 Larry, Fitzgerald,17,2016,10,11.584612
 Marvin, Jones,17,2016,7,5.2063622
 Michael, Crabtree,17,2016,4,6.724508999999999
 Michael, Thomas,17,2016,21,8.877531
 Mike, Wallace,17,2016,3,5.843659
 Mike, Evans,17,2016,12,6.12443
 Mohamed, Sanu,17,2016,9,8.95507
 Odell, Beckham,17,2016,4,7.985167999999999
 Phillip, Dorsett,17,2016,5,5.830558
 Philly, Brown,17,2016,2,5.98832
 Pierre, Garcon,17,2016,9,7.340363000000001
 Quincy, Enunwa,17,2016,8,5.954732
 Rishard, Matthews,17,2016,17,9.751692
 Robert, Woods,17,2016,4,6.964434
 Russell, Shepard,17,2016,2,7.484527000000001
 Sammy, Watkins,17,2016,3,6.644191999999999
 Seth, Devalve,17,2016,7,5.2191343
 Sterling, Shepard,17,2016,3,10.61918
 Steve, Smith,17,2016,3,9.32145
 Ted, Ginn,17,2016,8,6.3477592000000005
 Terrance, Williams,17,2016,9,5.0092545
 Terrelle, Pryor,17,2016,9,7.0050664000000005
 Ty, Montgomery,17,2016,5,1.990951
 TY, Hilton,17,2016,9,9.007441
 Tyler, Boyd,17,2016,4,6.2735353
 Tyreek, Hill,17,2016,5,11.293113
 Tyrell, Williams,17,2016,7,6.602877
 Will, Fuller,17,2016,2,7.360113
 Willie, Snead,17,2016,8,9.672798
 Adam, Thielen,3,2017,9,5.5248422999999995
 AJ, Green,3,2017,17,9.350342
 Albert, Wilson,3,2017,7,2.7196224
 Allen, Hurns,3,2017,8,5.8401003
 Alshon, Jeffery,3,2017,5,6.8735814
 Andre, Holmes,3,2017,6,6.105117
 Antonio, Brown,3,2017,17,9.8723545
 Bennie, Fowler,3,2017,5,7.3202276
 Brandin, Cooks,3,2017,27,9.968638
 Brandon, Coleman,3,2017,7,7.548086
 Brice, Butler,3,2017,15,4.622732
 Chris, Hogan,3,2017,18,2.6893973
 Davante, Adams,3,2017,6,7.0859190000000005
 DeAndre, Hopkins,3,2017,7,8.481355
 Demaryius, Thomas,3,2017,9,5.3248734
 Devin, Funchess,3,2017,5,8.619983
 Dez, Bryant,3,2017,7,6.577337700000001
 Donte, Moncrief,3,2017,4,5.372517
 Doug, Baldwin,3,2017,16,9.210889
 Emmanuel, Sanders,3,2017,7,4.8444066
 Eric, Decker,3,2017,4,8.196798
 Golden, Tate,3,2017,11,10.870555
 Jamison, Crowder,3,2017,4,5.830127200000001
 Jarius, Wright,3,2017,6,5.92989
 Jermaine, Kearse,3,2017,4,11.489678
 Jordan, Matthews,3,2017,6,7.7726607
 Julio, Jones,3,2017,9,11.084114
 Keenan, Allen,3,2017,6,5.385376
 Kenny, Golladay,3,2017,2,9.957500999999999
 Kenny, Britt,3,2017,11,6.613293
 Larry, Fitzgerald,3,2017,20,6.405816000000001
 Marquise, Goodwin,3,2017,6,5.9103684
 Martavis, Bryant,3,2017,3,10.641976
 Marvin, Jones,3,2017,2,7.640942
 Michael, Thomas,3,2017,14,8.864078999999998
 Mohamed, Sanu,3,2017,8,11.230025
 Nelson, Agholor,3,2017,2,8.821228999999999
 Paul, Richardson,3,2017,9,5.7193913
 Pierre, Garcon,3,2017,14,9.444692
 Rishard, Matthews,3,2017,14,8.51869
 Robby, Anderson,3,2017,15,6.841041000000001
 Robert, Woods,3,2017,10,6.3433194
 Ryan, Grant,3,2017,3,8.079906
 Sammy, Watkins,3,2017,22,9.039672
 Seth, Devalve,3,2017,2,4.4373875
 Stefon, Diggs,3,2017,29,11.826058
 Sterling, Shepard,3,2017,19,7.026683
 Taylor, Gabriel,3,2017,13,3.1421068
 Ted, Ginn,3,2017,11,9.342224
 Terrance, Williams,3,2017,4,7.119526400000001
 Torrey, Smith,3,2017,2,9.292336
 Travis, Benjamin,3,2017,10,6.415988400000001
 Trent, Taylor,3,2017,9,4.761891
 TY, Hilton,3,2017,21,11.545522
 Tyler, Lockett,3,2017,3,6.2755084000000005
 Tyreek, Hill,3,2017,14,9.988474
 Adam, Thielen,4,2017,4,8.083784
 Adam, Humphries,4,2017,7,2.8417506
 AJ, Green,4,2017,12,8.610598
 Albert, Wilson,4,2017,6,3.4626346
 Allen, Hurns,4,2017,4,8.785956
 Alshon, Jeffery,4,2017,8,10.493569
 Antonio, Brown,4,2017,3,6.047060500000001
 Bennie, Fowler,4,2017,3,7.179231
 Brandin, Cooks,4,2017,3,11.064128
 Brandon, Coleman,4,2017,3,6.0744443
 Brice, Butler,4,2017,7,6.446656
 Chris, Hogan,4,2017,12,11.149383
 Cooper, Kupp,4,2017,12,5.9067115999999995
 Cordarrelle, Patterson,4,2017,3,1.3006254
 Davante, Adams,4,2017,7,8.880077
 DeAndre, Hopkins,4,2017,16,9.355303999999999
 Deonte, Thompson,4,2017,4,8.456746
 DeSean, Jackson,4,2017,2,9.079261
 DeVante, Parker,4,2017,6,7.319285000000001
 Devin, Funchess,4,2017,19,8.098460000000001
 Dez, Bryant,4,2017,9,9.658315
 Donte, Moncrief,4,2017,9,6.2637362
 Doug, Baldwin,4,2017,5,3.0854967
 Emmanuel, Sanders,4,2017,2,8.719023
 Golden, Tate,4,2017,2,5.809741000000001
 Jaron, Brown,4,2017,10,6.6527330000000005
 Jarvis, Landry,4,2017,4,15.606782999999998
 Jeremy, Maclin,4,2017,2,7.3604245
 Jeremy, Kerley,4,2017,3,5.240963
 Jordan, Matthews,4,2017,7,8.00522
 JuJu, Smith-Schuster,4,2017,10,6.9395123
 Julio, Jones,4,2017,3,13.313467999999999
 Keenan, Allen,4,2017,13,8.088997
 Kelvin, Benjamin,4,2017,10,8.177045
 Kelvin, Benjamin,4,2017,10,8.177045
 Kelvin, Benjamin,4,2017,10,8.54862
 Kelvin, Benjamin,4,2017,10,8.54862
 Kelvin, Benjamin,4,2017,10,8.54862
 Kelvin, Benjamin,4,2017,10,8.54862
 Kelvin, Benjamin,4,2017,10,8.177045
 Kelvin, Benjamin,4,2017,10,8.177045
 Kenny, Britt,4,2017,5,6.564877
 Larry, Fitzgerald,4,2017,9,4.0947037
 Martavis, Bryant,4,2017,4,10.613752999999999
 Marvin, Jones,4,2017,4,8.069963000000001
 Michael, Campanaro,4,2017,2,3.9681134
 Michael, Thomas,4,2017,14,7.3531794999999995
 Mike, Wallace,4,2017,11,4.7659564
 Mike, Evans,4,2017,12,11.974086
 Nelson, Agholor,4,2017,5,6.2277904
 Paul, Richardson,4,2017,6,5.4076033
 Pierre, Garcon,4,2017,3,6.4581904
 Ricardo, Louis,4,2017,6,5.1850366999999995
 Rishard, Matthews,4,2017,4,7.871287
 Robby, Anderson,4,2017,5,7.265515
 Ryan, Grant,4,2017,7,5.9730506
 Stefon, Diggs,4,2017,9,3.3939714
 Sterling, Shepard,4,2017,5,8.176956
 Tavon, Austin,4,2017,4,20.020042
 Ted, Ginn,4,2017,2,10.280196
 Terrance, Williams,4,2017,3,6.6086617
 Terrelle, Pryor,4,2017,13,3.2591857999999996
 Travis, Benjamin,4,2017,2,7.899483999999999
 Trent, Taylor,4,2017,4,5.043183999999999
 TY, Hilton,4,2017,3,6.7297254
 Tyler, Lockett,4,2017,8,6.075634
 Tyreek, Hill,4,2017,3,6.453506
 Tyrell, Williams,4,2017,17,8.919507000000001
 Adam, Thielen,5,2017,4,6.4928155
 Adam, Humphries,5,2017,5,3.5686845999999997
 AJ, Green,5,2017,23,11.491147
 Allen, Hurns,5,2017,2,5.020834
 Alshon, Jeffery,5,2017,3,7.953257000000001
 Antonio, Brown,5,2017,15,11.662651
 Brandin, Cooks,5,2017,8,13.341327
 Brandon, LaFell,5,2017,3,5.203796
 Brice, Butler,5,2017,5,3.5383644
 Bruce, Ellington,5,2017,3,8.3252535
 Chris, Hogan,5,2017,13,12.422645
 Cole, Beasley,5,2017,14,3.6923964
 Cooper, Kupp,5,2017,4,4.772606400000001
 Danny, Amendola,5,2017,7,5.9491559999999994
 Davante, Adams,5,2017,18,7.2657833
 DeAndre, Hopkins,5,2017,23,9.1105795
 DeSean, Jackson,5,2017,10,9.721718
 Devin, Funchess,5,2017,11,5.676700599999999
 Dez, Bryant,5,2017,11,6.096127
 Donte, Moncrief,5,2017,3,4.7173266
 Doug, Baldwin,5,2017,3,11.653108
 Eric, Decker,5,2017,3,11.254113
 Golden, Tate,5,2017,4,10.440497
 Jaron, Brown,5,2017,3,9.323228
 Jarvis, Landry,5,2017,10,12.481539999999999
 Jeremy, Kerley,5,2017,3,7.6656575
 Jeremy, Maclin,5,2017,4,8.632588
 Jermaine, Kearse,5,2017,9,6.457283
 Jordy, Nelson,5,2017,8,8.710383
